sp_mean,sp_std,sp_rms,sp_kurtosis,sp_skew
0.11630047669182803,-1.0345672403358601,-1.0345602178640354,-0.10997588500357121,-1.1482358592859034
0.06539704165314576,-1.0381166150513566,-1.0381094264985273,-0.08874309371921628,-1.8238475709856208
0.07925126937292845,-1.0407957547142288,-1.040788560080662,-0.08597540452506168,-1.7685580633909812
0.08570476447658018,-1.0394538487651521,-1.0394467196613564,-0.1291739536927587,-1.610732852954727
0.09929158403948353,-1.0405024532705667,-1.0404953369927208,-0.1073261054387285,-1.7724412793666822
0.08017194509565345,-1.0374056107765208,-1.037398505422839,-0.102065943078758,-1.6933909485617402
0.1579197733677321,-1.0378833530803173,-1.0378761422473253,-0.11067201122077854,-1.5141475033557328
0.06028366609142025,-1.0384141889668534,-1.0384069469936876,-0.11571487677547132,-1.9241705491094574
0.13583868620726913,-1.0354988140923083,-1.0354917308486733,-0.13600271746804976,-1.2762643853600815
0.07753363818046811,-1.036588019572759,-1.0365808987144385,-0.14410811327809536,-1.2524191814035108
0.12851507214172664,-1.035446794873831,-1.0354397372183046,-0.13681323682674795,-1.436714928714138
0.05765779226779893,-1.0379881660589494,-1.0379809290256845,-0.15247616023783053,-1.3490836351184226
0.10623933473476271,-1.0376263801398566,-1.0376193471810455,-0.14708499906579875,-1.3943244554728973
0.07087097687022771,-1.034849973033405,-1.034842872328408,-0.13089658662550946,-1.2335498465923684
0.10392276001695892,-1.037099741769509,-1.037092689932348,-0.13576389575441722,-1.3848733264909547
0.1590746545012581,-1.0374812909939886,-1.0374740598381367,-0.15367861481838005,-1.4723492060857828
0.1084879690661989,-1.0358498563687761,-1.035842819024521,-0.18297918399251414,-1.2384986493365024
0.053580564664922115,-1.0381239607046862,-1.0381167220968297,-0.13540530696412414,-1.3241670389395175
0.132504223870523,-1.0354084425681813,-1.0354013603724392,-0.127833753992735,-1.5586725793729836
0.08910845967355475,-1.0399870332619365,-1.0399799229605855,-0.14217400493652932,-1.4077312011431824
0.03307547770839087,-1.036942010104645,-1.0369345603376328,-0.16422454681458423,-1.2722170374486417
0.19590922712953385,-1.0399268438780211,-1.0399192595610012,-0.12650918252979876,-1.1567494568584438
0.04287442707649759,-1.042857984423488,-1.042850590983088,-0.11510506867376454,-1.7422018949054596
0.05650458027885094,-1.043247104168236,-1.0432398061555446,-0.1639702283205958,-1.1692967396695992
0.18381314806907165,-1.0413855557091254,-1.0413780794024046,-0.14133578610773972,-1.1571969092940582
0.09006028733362352,-1.0392577148242077,-1.0392506379645123,-0.1452041913593351,-1.0222298544408617
0.16504357250740714,-1.0384855717272712,-1.0384782789565432,-0.14600723956995193,-1.2642427897984774
-0.005853606744807157,-1.0396087071302444,-1.0396007767131838,-0.140517421486296,-1.1271306827345564
0.24144431357671747,-1.0375476517261095,-1.037539520343454,-0.10851658316490771,-1.4604054034583631
0.04259134015606688,-1.0385147044884355,-1.038507336425125,-0.15023958236943918,-0.8271853149575591
0.12515375896823835,-1.0420552844081088,-1.0420481751095094,-0.14748943633467687,-1.3146521657363304
0.0002324282155375583,-1.0403887955256805,-1.040380956002895,-0.13841069978581075,-1.5017101602204361
0.17979971028666522,-1.0431443149920518,-1.0431368432767607,-0.12985654553720147,-1.0205766637388067
0.03983156429753002,-1.039635566236807,-1.0396281851766698,-0.15285087174044418,-1.0495983380470215
0.12399116923652098,-1.0368713769006894,-1.0368642777416563,-0.17044125813434172,-1.4581967452042692
0.06427906489913116,-1.0409834186671505,-1.0409762218575473,-0.15691454241942435,-1.2425970394138492
0.1540955677274601,-1.042528779225286,-1.0425215145267765,-0.1386660885918266,-1.411337404891902
0.09091478350937253,-1.0444360506285912,-1.044428863754233,-0.09671514096117709,-1.011586303379837
0.06690861491190843,-1.04077649111315,-1.0407693216878777,-0.15077934661300874,-0.8940499383290438
-0.0018324583286671817,-1.042995128270857,-1.042987233541707,-0.16255590875773102,-0.8222368695527985
0.2320037539760158,-1.0409637303174097,-1.040955684248627,-0.15428625552896477,-0.9614697568509107
0.08877219828506137,-1.0425696300524765,-1.0425624898049142,-0.16349521346873028,-1.0348686465999426
0.09030512234562742,-1.040533235055948,-1.040526143406101,-0.15484188730353374,-1.1176948404131755
0.04922594965968584,-1.0418357892907588,-1.0418284826578847,-0.12932963670144793,-0.9142871662113033
0.12688828719623782,-1.0391183972630984,-1.039111272048993,-0.16979191858912032,-0.9224490034978488
0.11891726487298111,-1.035759110066418,-1.0357520987593274,-0.17606846833673953,-0.9562810172718089
0.07208798275073043,-1.037776941047899,-1.0377698064035727,-0.14250659981033875,-1.0591280647551593
0.051327740583401976,-1.0402758873372564,-1.040268573807125,-0.15626886852163432,-1.251425001896793
0.13183231175618673,-1.037913485250098,-1.0379063740074146,-0.12962028449336313,-1.1294536287236627
0.0792112913247429,-1.039388937175525,-1.0393818088244042,-0.13459256110279746,-0.9611812678439824
0.13821040020021352,-1.0421480794981304,-1.0421408941687589,-0.1651677235832202,-0.8439575999750702
0.07677281561976239,-1.040631401967282,-1.0406242592093002,-0.12847059205810532,-0.923100308412929
0.08962675552707544,-1.043369032019422,-1.043361882502484,-0.13570045331886013,-0.8905771192897595
0.1432381201474967,-1.0431364446491986,-1.0431292728442756,-0.13069991735079223,-0.8837926004103033
0.05351572043360854,-1.04139042782613,-1.0413831263573947,-0.13644401498711156,-0.8761400848156287
0.05535409591640848,-1.0398290017744876,-1.0398217184110932,-0.14977061422308394,-0.7297180910373101
0.07934051771929784,-1.040025610434525,-1.0400184996858566,-0.14856585167764727,-1.1326994629851908
0.07543340851759507,-1.0391009575827443,-1.039093807585933,-0.15741866810271102,-1.1058502064325162
0.20449700855207656,-1.035146247717701,-1.0351386188938443,-0.18790209435806157,-0.5723740118821128
0.05976656103006802,-1.0342833833036216,-1.0342762142136752,-0.1776212772797491,-1.0071605227290492
0.044817738829158064,-1.0380869576006686,-1.0380796444671003,-0.16849546134779644,-0.6269371242141648
0.17254434591448387,-1.0379617816714797,-1.037954469989375,-0.15008595621260346,-0.6542326319238041
0.11949620461655107,-1.0318415032462538,-1.031834487395482,-0.17071338567015118,-0.8926774033677659
0.15625631609453908,-1.037797753732333,-1.0377905688768243,-0.22071835463605297,-0.7198245148189835
0.03591350387896176,-1.0401534847669778,-1.040146047731523,-0.2194995222196802,-0.8651812373863361
0.05720952924257883,-1.0422884464382867,-1.0422811595416033,-0.19842335579233425,-0.722203867858715
0.1539205395985761,-1.040183891774128,-1.0401766792504235,-0.2072285112712061,-0.707564582462186
0.08023061349202837,-1.0421728398465986,-1.0421656542301212,-0.18971060010225402,-1.0312987827368825
0.03390630459980683,-1.0454987218102798,-1.0454911728248775,-0.16306975941185253,-0.7461883496091191
0.18072379757806428,-1.0475173773038693,-1.0475098548812252,-0.1635188436724253,-0.9976455622890457
0.09551462129739577,-1.0448861592841476,-1.0448790171604563,-0.18462352317322653,-0.6426738683531764
0.11896070944947927,-1.041880612767199,-1.041873505493985,-0.1761938387191123,-1.0923209205901345
0.025052827929119413,-1.041877789437858,-1.041870232468719,-0.1784754097051001,-0.8928421150583206
0.07706634080043218,-1.0397884757550975,-1.0397813177862465,-0.20081812780386604,-0.8239753656336737
0.1466933227034981,-1.0408518465228176,-1.0408446512388443,-0.1714627358849291,-0.8929059597867937
0.11520928207500737,-1.0418883331987596,-1.0418812008510985,-0.1675709560103387,-0.8681612344435368
0.025427115280858927,-1.0431088859566047,-1.0431013147124244,-0.1758345268234904,-0.7894369151553002
0.11502800076058232,-1.0440390105705595,-1.0440318532849602,-0.21847462540938514,-0.7425239434558166
0.0909964555677915,-1.0422686331624689,-1.0422614964050823,-0.1775848766230292,-0.8077139880066828
0.1280559698544603,-1.0417923899715968,-1.0417852837213604,-0.20221896963947836,-0.7251103651455705
0.1187507025639751,-1.0408869507504643,-1.040879830014221,-0.1758873581323278,-0.8462051748779468
0.06409323618350211,-1.0419189400876332,-1.0419117074453705,-0.17611950562266432,-0.8616796019898885
0.12584160327112598,-1.0415339678886428,-1.0415268396499848,-0.18987180422312583,-0.7306678458161413
0.1946690771345775,-1.045080869067814,-1.0450732749577247,-0.18626400438597812,-0.8125055574777361
0.023588792722155368,-1.0419905477149896,-1.0419830144233004,-0.16980842210424224,-0.849472089622586
0.1243030478831513,-1.0416110722633887,-1.0416039431306756,-0.17583362283119078,-1.0585879103363522
0.019636901592749847,-1.0425339761500907,-1.042526361602361,-0.19354702402519083,-0.7570893584930957
0.13760630827984088,-1.043442213715349,-1.043435038364915,-0.18693935388823987,-0.9451761476196466
0.15741395335216096,-1.0451749633890366,-1.045167618037144,-0.21535218395233502,-1.1513648472882823
0.054041505046766435,-1.042997901629767,-1.0429905565368243,-0.17784422650203593,-0.8665498687589474
0.06697484738298079,-1.0454203431895484,-1.0454131199170105,-0.1999617432046157,-0.8822050876353087
0.07164102654358238,-1.0425133383621645,-1.042506148797475,-0.15495466276855466,-0.8432638478066533
0.16475917876890436,-1.0437122039530364,-1.043704875562407,-0.18509250865057852,-0.6666236572880889
0.04634700909153199,-1.0444660828575105,-1.0444586957555113,-0.21132514229650395,-0.922500844345322
0.09323573209841046,-1.0429252945937943,-1.0429181752070895,-0.19177542888832505,-0.6972895066209067
0.14092011393466305,-1.0438394036846732,-1.0438321737588163,-0.1884194519782613,-0.6061831337855628
0.019380716397615474,-1.0437048582997068,-1.0436972301751446,-0.20796472346210393,-0.9054450367338883
0.12418573857022072,-1.0409789463135928,-1.0409717995256995,-0.2382836437859017,-0.9039017404198824
0.07675837141253608,-1.0406508154796532,-1.0406436475116385,-0.22388234052049355,-0.5992976133864439
0.10111988511520698,-1.0344710722417587,-1.0344640508850402,-0.2365794635723338,-0.6787670647211759
0.041206145568365674,-1.0364576217335502,-1.0364503025078375,-0.21591979352687488,-1.0830446462443948
0.181411957389988,-1.0375054766825025,-1.037498095336654,-0.18814434493370175,-1.0246904511194714
0.04731550784195918,-1.0384178617935182,-1.0384105448229877,-0.24055065241278978,-0.9478125754921677
0.0788362528579433,-1.03664578539078,-1.036638688847568,-0.22587311664435683,-0.8727796759866833
0.16419342832081396,-1.0373353023803658,-1.0373280479323828,-0.2105019224455972,-1.0405788659097466
0.06680536407096326,-1.038738821870636,-1.0387316261030772,-0.22440053377541508,-0.6437877086270425
0.07191696871100234,-1.0372204953155708,-1.0372133921083744,-0.23108466964600002,-0.8669665253095137
0.16059141839254995,-1.0352876140664733,-1.035280408347156,-0.23301104106095027,-0.8182791522243675
0.13198764601459234,-1.0360365209130815,-1.0360294064496016,-0.19970791942055763,-0.6261200254079496
0.06787760219245602,-1.0363947339463708,-1.0363875653594208,-0.22160095366019278,-1.1257623370779422
0.08348533549987328,-1.039169092265159,-1.0391619664632255,-0.2101517273838298,-0.8425831186437689
0.05245523146151125,-1.0338221812124246,-1.0338149675004438,-0.21879929193744901,-0.875989590910267
0.18881597333563643,-1.0350494050227834,-1.0350419772012611,-0.23488917663655967,-0.8879691951536901
0.1241291952798695,-1.0375098490951986,-1.0375027675177586,-0.20312896146761533,-0.8566100987852892
0.13197981935495523,-1.0353825578850198,-1.0353755009743462,-0.2161158778623543,-1.4116755693018312
0.09285834563371971,-1.0401102853295392,-1.0401031486141068,-0.22117849383082877,-1.0883788569432893
0.004704734197860972,-1.0353794847035247,-1.0353717532354922,-0.19776529604852464,-1.058375481118964
0.14250441507955713,-1.033860758385013,-1.0338536941352692,-0.21293763552323478,-1.027617493075641
0.06736432395038021,-1.0362605383544201,-1.0362533713235198,-0.23527880717362093,-1.0153694732151177
0.09116751235390512,-1.0384207101080747,-1.0384135929839222,-0.23544711909898824,-1.2537411709329338
0.1290721939265656,-1.036310558755665,-1.0363035410543129,-0.2260157534031137,-0.9441542727911726
0.17650891032942925,-1.0344337693151562,-1.0344264485718713,-0.2259989490228115,-1.1079535122031559
0.04119832908643938,-1.0332707824936087,-1.033263475235607,-0.22723282584186935,-0.7782908747385131
0.07327305911678109,-1.0346529146394905,-1.0346457912345361,-0.23528346913924456,-0.8841035389838606
0.06079797838891757,-1.0327211077546556,-1.0327139817648257,-0.2361355432573271,-0.7258830468344285
0.18064814868892135,-1.030423092567601,-1.030415843314594,-0.2582969472016481,-0.7446084264800109
0.08446635487017772,-1.0301566502305013,-1.0301496289313277,-0.24573418693898655,-0.8158950410555628
0.06591200939522127,-1.0315893774375822,-1.0315823145404555,-0.23870880523426385,-0.588408705315655
0.08499069831948045,-1.0338736757413785,-1.033866586356927,-0.22383483071978344,-0.7018478558799998
0.11398125373366327,-1.0323287149466893,-1.0323217184314346,-0.2261416312447986,-0.9179495161943252
0.09114292707559632,-1.0326729612445664,-1.0326659357527166,-0.23281505256803192,-0.8608908839680122
0.044062499760619996,-1.0325736200281084,-1.0325663708238273,-0.21780030852902815,-0.403647371159268
0.2579829634195085,-1.037856493973755,-1.0378480342059198,-0.20517953579687964,-0.8630522942057418
0.09256083893256871,-1.038322743078464,-1.038315652075203,-0.19918204550608495,-0.9991092395793425
-0.011791234396744987,-1.0387143363595372,-1.038706366343201,-0.18769081981325106,-0.8523246505444051
0.1452929307579683,-1.042971941990959,-1.0429647221236569,-0.20180262514199307,-0.7984006894575242
0.026652137126420433,-1.037824338001526,-1.037816853018654,-0.19228506471789697,-0.49712539914425746
0.15056441095099052,-1.0404485851461494,-1.040441394538148,-0.19854650968689808,-0.8053549657214386
0.09630023777948256,-1.0449290089285705,-1.0449218413230952,-0.19034989838947086,-0.9556182826606612
0.10901231394674221,-1.0413258660295182,-1.0413187402038822,-0.2317713067063907,-1.0484612293237574
0.054643927822561056,-1.0417786231179076,-1.0417713171478977,-0.19802935088607646,-0.9944534315715947
0.1849452189170596,-1.0359829775964644,-1.0359755639347317,-0.2018755648844805,-1.0759027071165053
0.0086033429754689,-1.0407849860863885,-1.0407772668942483,-0.218026793336378,-0.7866877226715399
0.10550731178798249,-1.0403626360051494,-1.0403555463334646,-0.26879700747746915,-1.2444556003146452
0.07365373807092909,-1.0420343717828133,-1.0420271877719267,-0.17597073277243713,-1.0386927958605143
0.07359446715407233,-1.0383241672357422,-1.0383170012611904,-0.2329282260391399,-0.937911431857456
0.12757225175575262,-1.0390125598906346,-1.03900546088868,-0.24737906754038336,-1.234950760183824
0.1354134187019244,-1.0374848638797918,-1.0374777576071392,-0.23928313857458397,-0.8381961295912832
0.008266729438180402,-1.0435878275507406,-1.0435800258887156,-0.19963359177551046,-1.240160928189607
0.2881215101658631,-1.0409873663311848,-1.0409782456365284,-0.22552006332654878,-1.04326865218916
-0.04762154786978074,-1.0418031086290065,-1.0417944282041642,-0.22403874844554264,-1.0479658672585734
0.06364495280286032,-1.0424601198533479,-1.042452880935896,-0.23849359594944006,-0.8955926080314358
0.18288502226201064,-1.0421993741453608,-1.042191938371951,-0.22845641252038795,-1.5410681922394946
0.03519526689595917,-1.043256248757075,-1.0432487507589427,-0.2271612605738742,-0.9132512940384754
0.09135343674001607,-1.0427353819714862,-1.0427282148170405,-0.22995699794285582,-1.0763357112142342
0.04211010948988888,-1.0447319255494405,-1.0447244853950408,-0.20028002954956933,-0.5734729690045794
0.14797119943700185,-1.042539273015757,-1.0425320581654192,-0.23978705134725337,-1.163081905320927
0.04976300710537181,-1.042910103582827,-1.0429027595079365,-0.19322225729214795,-1.0121761081595326
0.14314884126799476,-1.043099816323412,-1.0430926199582828,-0.22120651415381082,-1.0374567784603195
0.07345272828180882,-1.0419185902946175,-1.041911407626262,-0.2012003328186423,-0.7258193559777536
0.17543483614890068,-1.0390269763599245,-1.0390196273415484,-0.2354530618171164,-0.6260691745780128
-0.0003784054204965098,-1.0421253179668946,-1.042117458308458,-0.2119947277180723,-0.7589282597832694
0.15694234672935473,-1.0422745546585204,-1.0422672679229175,-0.22924426704563247,-0.741911182032591
0.1332134474728043,-0.9671525818586933,-0.9671463161010494,0.9973886011632778,0.5212087732650929
0.09024416192877097,-1.0037104493378408,-1.0037038096473987,0.38575976134871215,-0.013612946809018898
0.06652178862041215,-1.0160410778898346,-1.0160341453114188,-0.2905628937760815,-0.5967712176148413
0.09072298658410603,-0.7626631351481393,-0.7626592655098506,7.062992934564742,1.1408044083659616
-0.07314213337841664,-0.36810435885829346,-0.3681044646437974,0.38809469285981896,-0.15615739216581517
0.24753957361416895,-0.6978496874469906,-0.6978459697075441,4.208200139949583,0.5053670599824535
-0.13607344358389878,-0.7915091659806378,-0.7915028631276777,1.4866424507203941,0.574177664355729
0.3087324819549053,-0.5749643528362285,-0.5749616102712255,0.4592346049348378,-0.40971323318098907
0.15363183458176088,-0.40774630138641366,-0.40774654714643865,0.14686038953451513,0.5398020004975509
0.13302302860958576,-0.3380308543632821,-0.33803190850094894,0.42879973179794345,-0.6942010548531949
0.05495571588756489,-0.28557179615397926,-0.28557335863506533,-0.0017461037261575626,-0.855926482084284
0.24363283081005646,-0.22898717917668013,-0.22898909795923356,0.34421185244100455,-0.4795548181885958
-0.17801245167269683,-0.39803474803945377,-0.39803340743375853,2.041391390660218,-1.0475715232432539
-0.010637480953580226,-0.8271283389169459,-0.8271231721112566,-0.12494171233121922,-1.142346531655886
-0.04516560924853832,-0.6780182723628905,-0.6780147346065405,-0.48271381372180533,-0.31482390171789304
0.14644513718908517,-0.6071431115814298,-0.6071410452581204,1.5831534576452484,-1.1233720447436433
0.15423902459731367,-0.5851389821655408,-0.5851371709886446,-0.08388866157481167,-0.64436893121683
0.1404099928184903,-0.634981438706135,-0.6349789496469249,-0.4143613774049419,-0.11108851593523769
0.24307501083425379,-0.5451605887267506,-0.5451587913861662,0.20432566015347267,-0.302479981907235
0.02175033174658436,0.12959263707499755,0.1295862606013197,0.5290872786627171,-0.43122516281290113
0.031283085123172974,-0.5258304270341447,-0.5258291536533891,0.29564902827965034,-0.28521962754254754
0.10964664263742188,-0.05333621776357174,-0.05334057304594611,0.638024245843112,-0.07699643105094946
0.23002139645348288,-0.4900021278448804,-0.49000111999759294,2.361916020514907,-0.14422480143441316
0.2934788943094722,-0.31598829768609726,-0.31598910771724237,-0.3947421443112875,-0.3380973338611005
2.3138274339005833,1.5734742437222577,1.5734814066113971,-0.5784168533355352,-2.000331655220864
-0.002331198728576951,-0.38815099658790914,-0.38815126968368624,-0.24943634821369373,-0.9044265948898745
0.7323866491457289,0.9867124504277969,0.986699033568898,-0.48617203059791325,-1.6436599753151808
1.1811130289006915,1.2574250606631907,1.2574135017717405,-0.4106634065161571,-1.5064428367970724
-0.007141917667465646,-0.2709044753014808,-0.27090610791613695,-0.2667789759430158,-0.5084416867010039
0.6183318343133514,0.9222394013013525,0.9222259325148368,-0.048348397647363366,-1.7899715984741726
0.2438641253955568,-0.43689175504034905,-0.4368912630887261,1.1420241856897688,-0.07695993577223666
0.6018321528898304,0.5030462519992968,0.503038043678709,0.3103224258698155,-0.9568904700691768
0.1871443209696738,-0.3395854344659028,-0.33958637063790775,2.0140335611661375,-2.38407127084015
-0.1480759772684743,-0.6696756589680776,-0.6696710186711317,-0.0497471046520328,-0.01331835308987933
0.1658505062048515,-0.44099822510377445,-0.44099808529484985,0.14322874501510777,-1.3713875861741534
0.011337279661721272,-0.4614268368065317,-0.46142636018023,0.11017893899066616,-0.6959953827984967
0.3644880012026495,-0.5954423852950607,-0.5954389055808167,1.0327771156863697,-0.018955525127194266
-0.1522401754460342,-0.17799035571385388,-0.177992166246431,0.5301066885975767,-0.5402912987375681
0.40263441969213376,-0.33334842511429563,-0.3333478345715981,-0.16046217007758512,-0.4085640971895994
-0.10634949606638477,-0.4979172941745111,-0.4979155449397327,-0.06501894578566607,-0.5073350930025814
0.14239957244463636,-0.23337448306127967,-0.23337665079045164,2.456511051229712,-0.8193762760395521
0.21811404472069734,-0.7629203829259694,-0.7629161605158332,0.25441558255185676,-0.6040150668443188
0.1404018425076484,-0.6523260253303502,-0.6523233851237838,2.1317791719276475,-0.6322049277301784
-0.19989127311452173,-0.8247109693558923,-0.8247028823593086,-0.22390175143727992,-0.8827729724067309
0.0472770035263035,-0.3116324751729105,-0.31163373547031775,0.2877029815713323,0.7679049994888756
0.09814774063336518,-0.4653255298186328,-0.4653251079251766,0.4992021412424053,0.4246209857456944
0.16162213145380927,-0.42736659140032507,-0.4273666096554792,0.6555949568445498,0.3359607850248128
0.24955772411018937,-0.5381881145744243,-0.5381864480522328,0.9055095455925548,-0.2672098269391465
-0.11223379251351297,-0.5314768858343931,-0.5314745475837305,0.5076011170660366,-0.327250399404629
0.41650541824384113,-0.35566032241356743,-0.3556592732763633,-0.0079821006583692,-0.8378747884072909
-0.07357492221207329,-0.2027928792257525,-0.20279490186196572,-0.059971158448174786,-0.06835273096659193
0.1734837404829886,-0.22875651566804311,-0.2287588368840405,0.09513159197503582,-0.8105449130785554
0.638826161393981,-0.2294282181990437,-0.22942613427946765,0.7610624385125219,-1.0900722429552732
-0.39003921381265083,-0.02786948728529463,-0.02787054003498425,1.5058006834898259,-1.1812916613359123
0.19450886368159442,-0.6758338149798604,-0.675830702311952,0.4477680879552577,-0.5288667716379283
0.10050275096727647,-0.8088690435566821,-0.8088646381429682,0.03640547513149209,-0.5451811989643357
-0.2448474432268703,-0.21000151363410532,-0.21000205352756843,0.6049495855950753,-1.1587204823433515
0.3466363452396141,-0.28211184352442426,-0.28211254666767777,0.9407649463720733,-1.448366916411317
0.08616823707288186,-0.4463805402067405,-0.4463803379877852,0.5718307976442183,-0.15352623292719647
0.08539084112784179,-0.4092699997627913,-0.4092702278549428,0.12915040344160506,-0.7130405961612437
0.09222745783624349,-0.21399674951853895,-0.21399924187974823,-0.10135338905836291,-0.9869444691290625
0.0706370808618363,-0.25025239583212383,-0.25025436785535243,0.38966919540371564,-0.90314840407777
0.3644231732556733,-0.5189178174579334,-0.5189153250154304,2.1378609462270175,-0.7888140588147117
0.13881290032661053,-0.6928421505751289,-0.692838990598528,0.6314638199293097,-0.16205596479499576
